@noun|Family and relationships
tegen|against / towards|De fiets staat tegen de muur.|The bicycle is leaning against the wall.
langs|along / past|We wandelen langs de rivier.|We walk along the river.
tussen|between|De bank staat tussen twee kasten.|The sofa is between two cupboards.
tegenover|opposite|De apotheek is tegenover het station.|The pharmacy is opposite the station.
rondom|around|Er staan bomen rondom het huis.|There are trees around the house.
ondanks|despite|Ondanks de regen gaan we wandelen.|Despite the rain we are going for a walk.
volgens|according to|Volgens de app komt de bus zo.|According to the app, the bus will be here soon.
behalve|except|Iedereen komt behalve mijn broer.|Everyone is coming except my brother.
per|per / by|Het kost tien euro per maand.|It costs ten euros per month.
@conjunction|Connecting sentences
terwijl|while|Ik lees terwijl jij kookt.|I read while you cook.
voordat|before|Was je handen voordat je eet.|Wash your hands before you eat.
nadat|after|We gaan wandelen nadat we hebben gegeten.|We will go for a walk after we have eaten.
zodra|as soon as|Bel me zodra je thuis bent.|Call me as soon as you are home.
totdat|until|Wacht hier totdat de bus komt.|Wait here until the bus comes.
hoewel|although|Ik ga werken hoewel ik moe ben.|I am going to work although I am tired.
zodat|so that|Ik schrijf het op zodat ik het niet vergeet.|I write it down so that I do not forget it.
dus|so / therefore|Het regent, dus ik neem een paraplu.|It is raining, so I am taking an umbrella.
@adverb|Giving reasons
daarom|therefore / that is why|Ik ben ziek en daarom blijf ik thuis.|I am ill and that is why I am staying home.
anders|otherwise / differently|Vertrek nu, anders mis je de trein.|Leave now, otherwise you will miss the train.
@expression|Useful conversation
geen probleem|no problem|Geen probleem, ik help je graag.|No problem, I am happy to help.
graag gedaan|you are welcome|Bedankt voor je hulp! Graag gedaan.|Thanks for your help! You are welcome.
dat klopt|that is correct|Dat klopt, de les begint om negen uur.|That is correct, the lesson starts at nine.
dat geeft niet|that does not matter|Dat geeft niet, we hebben nog tijd.|That does not matter, we still have time.
het spijt me|I am sorry|Het spijt me dat ik te laat ben.|I am sorry I am late.
neem me niet kwalijk|excuse me / forgive me|Neem me niet kwalijk, mag ik erlangs?|Excuse me, may I get past?
hoe bedoel je|what do you mean|Hoe bedoel je? Kun je een voorbeeld geven?|What do you mean? Can you give an example?
wat jammer|what a shame|Wat jammer dat je niet kunt komen.|What a shame you cannot come.
veel succes|good luck|Veel succes met je examen!|Good luck with your exam!
beterschap|get well soon|Beterschap, ik hoop dat je snel opknapt.|Get well soon, I hope you feel better soon.
gecondoleerd|my condolences|Gecondoleerd met het verlies van je vader.|My condolences on the loss of your father.
proost|cheers (a toast)|Proost, op je nieuwe baan!|Cheers, to your new job!
tot straks|see you later (soon)|Tot straks, ik ben er om drie uur.|See you later, I will be there at three.
fijne reis|have a good journey|Fijne reis, stuur me een bericht als je er bent.|Have a good journey, message me when you arrive.
veel plezier|have fun|Veel plezier op het feest!|Have fun at the party!
pas op|watch out|Pas op, er komt een fiets aan!|Watch out, a bicycle is coming!
@phrase|Everyday phrases
op tijd|on time|De trein is vandaag op tijd.|The train is on time today.
te laat|too late / late|Sorry, ik ben te laat.|Sorry, I am late.
af en toe|now and then|Af en toe gaan we uit eten.|Now and then we eat out.
in ieder geval|in any case / at least|Ik kom in ieder geval even langs.|I will at least drop by for a moment.
naar mijn mening|in my opinion|Naar mijn mening is dit de beste route.|In my opinion this is the best route.
in de buurt|nearby / in the area|Is er een supermarkt in de buurt?|Is there a supermarket nearby?
aan de beurt|next / one's turn|Wie is er aan de beurt?|Whose turn is it?
met elkaar|with each other / together|We praten met elkaar over het werk.|We talk with each other about work.
zin hebben in|to feel like / fancy|Ik heb zin in een kop koffie.|I fancy a cup of coffee.
het eens zijn met|to agree with|Ik ben het eens met je plan.|I agree with your plan.
rekening houden met|to take into account|Houd rekening met extra reistijd.|Allow for extra travel time.
de weg kwijt|lost (unable to find the way)|Ik ben de weg kwijt. Kunt u helpen?|I am lost. Can you help?
aan de hand|the matter / going on|Wat is er aan de hand?|What is the matter?
in plaats van|instead of|Ik neem thee in plaats van koffie.|I will have tea instead of coffee.
